,Station,Longitude,Latitude,Ref. value,Plot Color
1003,ESTANCIA 4N,-106.0344,34.8242,0.00089306,Dark Green
626,ESTHERVILLE 4E,-94.7472,43.4036,-0.002128932,No Color
438,EUGENE MAHLON SWEET AP,-123.2206,44.1278,-0.000352603,No Color
2569,EUPORA 2 E,-89.2358,33.5628,-0.001068351,No Color
2373,EUREKA 1E,-96.2644,37.8253,0.001506463,Dark Green
1469,EUREKA WFO WOODLEY ISLAND,-124.1603,40.8097,-0.003527713,No Color
80,EVANSTON 1 E,-110.9508,41.265,-0.00417261,No Color
1797,EVANSVILLE MUSEUM,-87.5783,37.9647,-0.008193236,No Color
1375,EVANSVILLE REGIONAL AP,-87.5206,38.0442,-0.004219665,No Color
2573,EVENING SHADE 1 NNE,-91.6169,36.0717,-0.002903885,No Color
131,EVERETT,-122.195,47.9753,-0.006492777,No Color
371,EVERGLADES,-81.3897,25.8489,-0.006688372,No Color
1693,EWING,-98.3417,42.2611,-0.002952996,No Color
127,FAIRBANKS INTL AP,-147.8761,64.8039,-0.001827658,No Color
1416,FAIRBURY 5S,-97.1669,40.0739,-0.001856618,No Color
864,FAIRFIELD,-112.0944,40.2703,0.001489699,Dark Green
1963,FAIRFIELD RADIO WFIW,-88.3264,38.3806,-0.002965828,No Color
2258,FAIRHOPE 2 NE,-87.8808,30.5467,-0.002787392,No Color
2159,FAIRMONT,-80.1333,39.4667,-0.00556295,No Color
2549,FALFURRIAS,-98.1203,27.1353,-0.006298227,No Color
601,FALLON EXP STN,-118.7811,39.4572,-0.003449281,No Color
2075,FALLON NAAS,-118.7167,39.4167,-0.001062393,No Color
2706,FALLS CITY 2 SSW,-123.4525,44.8358,0.021875874,Darkest Green
1364,FALLS CITY BRENNER FLD,-95.5919,40.0803,0.000873881,Dark Green
765,FALLS VILLAGE,-73.3667,41.95,-0.004729429,No Color
1090,FARGO HECTOR INTL AP,-96.8111,46.9253,-0.005291692,No Color
2661,FARMINGTON RGNL AP,-108.2292,36.7436,-0.004377907,No Color
1791,FARMLAND 5 NNW,-85.1483,40.2539,-0.006246203,No Color
1591,FARMVILLE 2 N,-78.3864,37.3264,-0.003729641,No Color
53,FARSON 5N,-109.4453,42.1867,0.002808929,Darkest Green
2486,FAULKTON 1 NW,-99.1342,45.0364,0.000365325,No Color
2133,FAYETTEVILLE DRAKE FLD,-94.1694,36.0097,-0.003371695,No Color
2203,FAYETTEVILLE EXP STN,-94.1744,36.1006,-0.003610004,No Color
1977,FAYETTEVILLE PWC,-78.8583,35.0583,-0.006837851,No Color
1802,FAYETTEVILLE WTP,-86.5411,35.15,-0.010232171,No Color
2087,FEDERAL POINT,-81.5389,29.755,-0.001758171,No Color
150,FENN RS,-115.5356,46.0931,-0.003707091,No Color
1498,FERGUS FALLS,-96.1172,46.2919,-0.003657264,No Color
485,FERN RIDGE-VENETA,-123.3703,44.0494,-0.000760411,No Color
819,FERNANDINA BEACH,-81.4525,30.6669,-0.004292861,No Color
293,FERRON,-111.1325,39.0875,-0.007408548,No Color
1323,FILLMORE,-112.3278,38.9664,-0.003599666,No Color
803,FINDLAY AP,-83.6686,41.0136,-0.005708256,No Color
2166,FINDLAY WPCC,-83.6622,41.0461,-0.010183628,No Color
969,FIRST CONNECTICUT LAKE,-71.2906,45.09,-0.005176167,No Color
370,FIVE POINTS 5 SSW,-120.1561,36.3642,-0.009192344,No Color
510,FLAGLER 1S,-103.0614,39.2814,-0.002773601,No Color
374,FLAGSTAFF PULLIAM AP,-111.6664,35.1442,-0.005367574,No Color
314,FLAMING GORGE,-109.4117,40.9317,-0.005592959,No Color
772,FLANDREAU,-96.5928,44.0517,-0.002693414,No Color
2357,FLATONIA 4SE,-97.0644,29.6339,-0.004109053,No Color
906,FLATWILLOW 4 ENE,-108.3133,46.8511,-0.006280176,No Color
1262,FLEMINGTON 5 NNW,-74.8831,40.5631,-0.00761739,No Color
2195,FLETCHER 3 W,-82.5575,35.4267,-0.003325491,No Color
834,FLINT BISHOP INTL AP,-83.7494,42.9667,-0.005614564,No Color
2256,FLORENCE 8 NE,-79.74,34.2933,-0.004638606,No Color
1946,FLORENCE RGNL AP,-79.7239,34.1853,-0.003723222,No Color
2429,FLOYDADA,-101.3339,33.985,-0.006896132,No Color
2577,FOLKSTON 9 SW,-82.1278,30.74,-0.009259321,No Color
1018,FOLLETT,-100.1369,36.4328,-0.001006354,No Color
1529,FOND DU LAC,-88.4533,43.7953,-0.002502385,No Color
2241,FORD CITY 4 S DAM,-79.5144,40.7131,-0.00767961,No Color
2649,FORDYCE,-92.3989,33.8228,0.001195078,Dark Green
1399,FOREST CITY 2 NNE,-93.6306,43.2844,-0.002013762,No Color
257,FOREST GROVE,-123.1025,45.5247,-0.001029233,No Color
1727,FOREST LAKE 5NE,-92.9125,45.3397,-0.005590246,No Color
610,FORESTBURG 4 NNE,-98.0833,44.0686,-0.002553686,No Color
774,FORKS 1 E,-124.3539,47.9558,-0.002578525,No Color
768,FORMAN 5 SSE,-97.595,46.0333,-0.002847283,No Color
333,FOSSIL,-120.2175,44.9983,-0.007819878,No Color
1045,FOWLERTON,NA,NA,0.00237404,Darkest Green
646,FOXHOLM 7 N,-101.5697,48.4583,3.04E-05,No Color
1155,FRANKFORT 2NE,-86.21,44.6481,-0.006830002,No Color
1379,FRANKFORT DISPOSAL PLT,-86.5067,40.2986,-0.005797578,No Color
1053,FRANKLIN 3 NW,-91.5442,29.8233,-0.003184804,No Color
1809,FRANKLIN SEWAGE PLT,-86.8686,35.9417,-0.002540022,No Color
981,FRANKLINVILLE,-78.4633,42.3297,-0.006610314,No Color
1513,FREDERICKSBURG,-98.9089,30.2392,-0.005381346,No Color
1014,FREEDOM,-99.1128,36.7647,0.004192121,Darkest Green
1228,FREEHOLD-MARLBORO,-74.2511,40.3142,-0.006820686,No Color
1932,FREEPORT 2 NW,-95.3808,28.9844,-0.007867144,No Color
2128,FREMONT,-83.1189,41.3331,-0.006507879,No Color
113,FRESNO YOSEMITE INTL AP,-119.7194,36.78,-0.010209744,No Color
204,FRIANT GOVERNMENT CAMP,-119.7072,36.9969,-0.007606199,No Color
1890,FT ASSINNIBOINE,-109.8014,48.4983,-0.000973728,No Color
1459,FT ATKINSON,-88.8589,42.905,-0.002761236,No Color
929,FT BENTON,-110.6608,47.8306,-0.001921004,No Color
1261,FT BIDWELL,-120.1575,41.8714,-0.002808108,No Color
1812,FT BRAGG 5 N,-123.7567,39.5092,0.000919005,Dark Green
317,FT COLLINS,-105.1314,40.6147,-0.008653342,No Color
612,FT DODGE 5NNW,-94.2006,42.5836,0.002411616,Darkest Green
1989,FT DUCHESNE,-109.8611,40.2842,-0.011564007,No Color
2466,FT GIBSON DAM,-95.2333,35.8667,-0.007553944,No Color
1311,FT HALL 1 NNE,-112.4133,43.0428,0.002120746,Darkest Green
994,FT KENT,-68.6136,47.2386,-0.002119675,No Color
478,FT LAUDERDALE,-80.2011,26.1019,-0.005340563,No Color
1350,FT LEWIS,-108.0514,37.2308,-0.002710583,No Color
1828,FT MADISON,-91.3339,40.6222,-0.005571064,No Color
1410,FT MEADE,-103.4775,44.41,-0.003202694,No Color
454,FT MORGAN,-103.8156,40.26,-0.001849473,No Color
331,FT MYERS PAGE FLD AP,-81.8614,26.585,-0.005306535,No Color
757,FT PECK PWR PLT,-106.4117,48.0119,-0.003558915,No Color
2182,FT PIERCE,-80.3508,27.4419,-0.004107544,No Color
1597,FT ROBINSON,-103.4617,42.6656,-0.00366093,No Color
2382,FT SCOTT,-94.7086,37.8428,0.001907832,Darkest Green
2117,FT SMITH RGNL AP,-94.3625,35.3331,-0.008251914,No Color
1186,FT STOCKTON,-102.9153,30.9072,-0.010795767,No Color
596,FT VALLEY,-111.7428,35.2681,-0.004969775,No Color
946,FT WAYNE INTL AP,-85.2064,40.9706,-0.004857504,No Color
2654,FT WORTH NAS,-97.45,32.7667,-0.006143412,No Color
770,FULLERTON 1 ESE,-98.4,46.1581,-0.001164229,No Color
2295,FULTON 3 W,-88.4569,34.2614,-0.003682742,No Color
1799,FULTON L&D #13,-90.1544,41.8978,-0.00030079,No Color
2245,GADSDEN,-85.9878,34.0219,-0.009849346,No Color
2004,GAGE AP,-99.7689,36.2967,-0.002488986,No Color
2286,GAINESVILLE LOCK,-88.1342,32.8347,-0.003239279,No Color
2148,GALAX RADIO WBRF,-80.9139,36.6633,-0.001939727,No Color
1547,GALLIPOLIS,-82.1822,38.8203,-0.004536732,No Color
2385,GANADO,-109.5661,35.7164,-0.006755719,No Color
1361,GARDEN CITY EXP STA,-100.8122,37.9931,-0.005512315,No Color
1234,GARDEN CITY RGNL AP,-100.7247,37.9272,-0.001944164,No Color
24,GARDEN VALLEY,-115.9694,44.1011,-0.001937277,No Color
2463,GARNETT 1 E,-95.2178,38.28,-0.0005429,No Color
2072,GASCON,-105.4481,35.8917,-0.004200373,No Color
2200,GASSAWAY,-80.7672,38.665,-0.002969318,No Color
2124,GASTONIA,-81.1433,35.2656,-0.005523991,No Color
970,GATE,-100.0569,36.85,-0.000709175,No Color
2439,GATESVILLE,-97.7019,31.4144,-0.004320843,No Color
2074,GATEWAY,-108.9722,38.6825,-0.006252438,No Color
2183,GATLINBURG 2 SW,-83.5369,35.6878,-0.003324136,No Color
684,GAYLORD,-94.2208,44.5564,-0.00187223,No Color
1608,GENEVA,-97.5964,40.5314,-0.003250725,No Color
1630,GENOA 2 W,-97.7644,41.4514,-0.005126696,No Color
1479,GENOA DAM 8,-91.2294,43.5706,-0.005506751,No Color
2650,GERLACH,-119.3514,40.655,-0.005046883,No Color
1487,GERMANTOWN,-88.1222,43.2389,-0.004295965,No Color
832,GETTYSBURG,-99.9403,45.0194,-0.001014378,No Color
1839,GIBSON DAM,-112.7536,47.6017,0.001472342,Dark Green
193,GILA BEND,-112.7131,32.9481,-0.009964478,No Color
287,GILA HOT SPRINGS,-108.2075,33.1975,-0.003965613,No Color
1338,GILBERT,-92.7147,35.9914,-0.003445337,No Color
1909,GILDFORD,-110.3022,48.5653,-0.000709671,No Color
1564,GILLETTE 4SE,-105.4919,44.2644,-0.003189005,No Color
2105,GLAD VALLEY 2 W,-101.81,45.4178,-0.001538634,No Color
1169,GLADWIN,-84.4908,43.9758,-0.003307109,No Color
2702,GLASGOW #2,-106.6383,48.1925,0.008244861,Darkest Green
926,GLASGOW INTL AP,-106.6213,48.2138,-0.003142561,No Color
1654,GLEN ST MARY 1 W,-82.1856,30.2717,-0.001765238,No Color
175,GLENBROOK,-119.9411,39.0753,-0.000399424,No Color
1387,GLENDIVE,-104.7183,47.1064,-0.003045416,No Color
28,GLENNVILLE,-118.7006,35.7269,-0.001573672,No Color
912,GLENNVILLE 3NW,-81.9522,31.9881,-0.004767124,No Color
1377,GLENROCK 5 ESE,-105.7878,42.8267,-0.000167876,No Color
928,GLENS FALLS AP,-73.6167,43.35,-0.003589924,No Color
1193,GLENS FALLS FARM,-73.6781,43.3247,-0.003692522,No Color
1994,GLENVILLE,-80.8325,38.9339,-0.009174295,No Color
2666,GLENWOOD 2 WNW,-95.4392,45.6583,-0.00251371,No Color
1955,GLENWOOD SPGS #2,-107.3172,39.5181,-0.008038257,No Color
2489,GOLD BEACH RS,-124.4242,42.4036,-0.002847803,No Color
1865,GOLDBUTTE 7 N,-111.3994,48.9761,-0.002409887,No Color
2636,GOLDENDALE,-120.8428,45.8081,-0.002429334,No Color
2323,GOLIAD,-97.385,28.6617,-0.005918066,No Color
1586,GOODLAND,-101.7,39.3669,-0.004931418,No Color
2002,GOODWELL RSCH STN,-101.6181,36.5914,-0.00361184,No Color
1515,GORDON,-91.8047,46.245,-0.003808139,No Color
2637,GORDON 6N,-102.2036,42.8947,-0.004545466,No Color
1372,GOSHEN 3SW,-85.8825,41.5575,-0.005458726,No Color
1583,GOTHENBURG,-100.1514,40.9394,-0.002289372,No Color
809,GOUVERNEUR 3 NW,-75.5122,44.3539,-0.000655339,No Color
568,GOVERNMENT CAMP,-121.7417,45.3014,-0.003677802,No Color
493,GRACE,-111.7275,42.5872,-0.004163333,No Color
2416,GRAHAM,-98.5669,33.1203,-0.002772987,No Color
2578,GRAN QUIVIRA NATL MON,-106.0931,34.2594,-0.007452918,No Color
2091,GRAND COTEAU,-92.0442,30.4183,-0.00513773,No Color
627,GRAND FORKS INTL AP,-97.1839,47.9428,-0.004193164,No Color
1648,GRAND FORKS UNIV NWS,-97.0981,47.9217,-0.001249777,No Color
1657,GRAND ISLAND AP,-98.3136,40.9611,-0.004071199,No Color
1861,GRAND JUNCTION WALKER FLD,-108.54,39.1342,-0.001040569,No Color
534,GRAND LAKE 1 NW,-105.8322,40.2669,-0.009843768,No Color
842,GRAND LAKE 6 SSW,-105.8667,40.185,-0.006887525,No Color
699,GRAND MEADOW,-92.5644,43.7047,0.000758768,Dark Green
2613,GRAND PORTAGE,-89.6908,47.9711,-0.005122011,No Color
1715,GRAND RPDS FOREST LAB,-93.4975,47.2436,-0.00510567,No Color
1722,GRANDFATHER MTN,-81.8311,36.0956,-0.006975654,No Color
56,GRANGEVILLE,-116.1175,45.9414,-0.006363147,No Color
18,GRANT GROVE,-118.9631,36.7394,-0.004571198,No Color
2073,GRANTS MILAN MUNI AP,-107.8992,35.1664,-0.011277669,No Color
394,GRANTS PASS,-123.3236,42.4244,-0.002538815,No Color
1736,GRANTSBURG,-92.6886,45.7728,-0.006447302,No Color
2125,GRANTSVILLE 1ESE,-81.0844,38.91,-0.002867331,No Color
2547,GRAPEVINE DAM,-97.0553,32.9506,-0.005369375,No Color
512,GRASS RANGE,-108.8031,47.0258,-0.001737857,No Color
101,GRATON,-122.8647,38.4306,-0.004172571,No Color
1401,GRAVETTE,-94.4481,36.4261,-0.005642164,No Color
742,GRAYLAND,NA,NA,-0.003190496,No Color
950,GREAT BEND,-98.7803,38.3758,-0.000187483,No Color
2714,GREAT FALLS 16ST,-111.2781,47.4883,0.018533563,Darkest Green
763,GREAT FALLS INTL AP,-111.3822,47.4733,0.002646105,Darkest Green
1720,GREAT SAND DUNES NM,-105.5119,37.7333,-0.004273124,No Color
2483,GREELEY,-98.5331,41.5461,0.002930852,Darkest Green
1074,GREEN BAY,-88.1111,44.4983,-0.006402025,No Color
488,GREEN RIVER,-109.4703,41.5167,-0.005889695,No Color
1790,GREENCASTLE 1 W,-86.8767,39.6439,0.003383963,Darkest Green
1342,GREENEVILLE EXP STN,-82.8436,36.1056,0.001291051,Dark Green
2303,GREENPORT PWR HOUSE,-72.3731,41.1019,-0.007726527,No Color
1678,GREENSBORO WTP,-79.8047,36.0811,-0.00744106,No Color
1195,GREENVILLE KGVL RADIO,-96.0983,33.1678,-0.008117581,No Color
1524,GREENVILLE WTP,-84.65,40.1,-0.005289866,No Color
565,GREENWOOD LEFLORE AP,-90.0867,33.4964,-0.001278131,No Color
1638,GREGORY,-99.4339,43.2356,-0.001595767,No Color
2290,GRENADA,-89.8136,33.7608,0.000904299,Dark Green
2409,GRENVILLE,-103.6192,36.5939,-0.00507403,No Color
1882,GRIGGSVILLE,-90.7086,39.7378,0.00311505,Darkest Green
1907,GRINNELL 3 SW,-92.7489,41.7203,-0.004093628,No Color
432,GRIZZLY,-120.9389,44.5175,-0.002685794,No Color
1135,GROSSE POINTE FARMS,-82.8892,42.4078,0.001470763,Dark Green
1,GROUSE,-113.5472,43.7186,-0.008299175,No Color
621,GRUNDY CTR,-92.7594,42.3647,-0.004610413,No Color
2500,GUAM INTL AP,144.7961,13.4836,-0.02596349,No Color
2568,GUAYAMA 2E,-66.0875,17.9783,-0.003973772,No Color
1043,GULKANA AP,-145.4589,62.1592,-0.001110763,No Color
1748,GULL LAKE DAM,-94.3608,46.4119,-0.003319438,No Color
1674,GULL LK BIOLOGICAL STN,-85.3828,42.3833,-0.009849639,No Color
86,GUNNISON 3SW,-106.9672,38.5253,-0.001871413,No Color
2553,GUNTERSVILLE,-86.3297,34.3344,-0.004140917,No Color
2597,GURABO SUBSTN,-65.9922,18.2583,-0.009532542,No Color
1192,GUSTAVUS,-135.7089,58.4111,0.003711874,Darkest Green
2363,GUTHRIE 5S,-97.395,35.8161,-0.00113533,No Color
777,GUTHRIE CTR,-94.4972,41.6686,-0.002900927,No Color
1509,GUTTENBERG L&D 10,-91.0958,42.7858,-0.002810926,No Color
2080,HACHITA,-108.3247,31.9175,-0.011748183,No Color
2582,HACKBERRY 8 SSW,-93.4019,29.8894,-0.007048089,No Color
1676,HAIWEE,-117.9528,36.1389,-0.005352658,No Color
875,HALE LOUD DAM,-83.7217,44.4633,-0.005156928,No Color
743,HALEAKALA RS 338,NA,NA,-0.007375005,No Color
2266,HALEYVILLE,-87.6353,34.2314,-0.008067117,No Color
447,HALF MOON BAY,-122.4433,37.4725,-0.000933991,No Color
225,HALFWAY,-117.1094,44.8772,-0.004494339,No Color
2535,HALLETTSVILLE 2 N,-96.9397,29.4706,-0.002159154,No Color
1550,HALLOCK,-96.9406,48.7714,-0.000868139,No Color
2699,HAMBURG,-75.9914,40.5511,-0.008729349,No Color
2468,HAMER 4 NW,-112.2642,43.9664,-0.004712952,No Color
1356,HAMILTON 2W,-94.0347,39.7425,0.001812342,Darkest Green
1873,HAMLET,-79.6922,34.8872,-0.006165731,No Color
1677,HAMLIN,-82.1114,38.2794,-0.007485206,No Color
1218,HAMMONTON 1 NE,-74.8072,39.6442,-0.006835042,No Color
2548,HANA AP 355,-156.0153,20.7947,-0.003265495,No Color
715,HANCOCK EXP FARM,-89.5358,44.1186,-0.002755663,No Color
1536,HANCOCK HOUGHTON CO AP,-88.4889,47.1686,-0.002406064,No Color
188,HANFORD 1 S,-119.6369,36.3158,-0.007628067,No Color
1640,HANNIBAL WTR WKS,-91.3719,39.7233,-0.002501368,No Color
103,HAPPY CAMP RS,NA,NA,0.002210936,Darkest Green
895,HARBOR BEACH 1 SSE,-82.6428,43.8322,-0.001887163,No Color
1447,HARDIN,-107.6092,45.7317,-0.010304063,No Color
2368,HARLAN 1ESE,-95.2875,41.6403,-0.001807251,No Color
1025,HARLINGEN,-97.6728,26.2028,-0.009504657,No Color
553,HARLOWTON,-109.8311,46.4328,-0.002203748,No Color
1352,HARRISBURG,-88.5244,37.7408,0.002610907,Darkest Green
1315,HARRISBURG CPTL CY AP,-76.8514,40.2172,-0.005418701,No Color
2237,HARRISON BOONE CO AP,-93.1567,36.2667,-0.005061746,No Color
511,HART 3 WSW,-86.4239,43.6747,-0.000529,No Color
115,HART MTN REFUGE,-119.6556,42.5483,-0.004453369,No Color
920,HARTFORD 2 W,-88.4114,43.3311,-0.001829253,No Color
806,HARTFORD BRADLEY INTL AP,-72.6825,41.9381,-0.003434572,No Color
1233,HARTFORD BRAINARD FLD,-72.6506,41.7361,-0.008081499,No Color
1153,HARTFORD CITY 4 ESE,-85.2892,40.4356,-0.007352662,No Color
613,HARTINGTON,-97.2608,42.6167,0.000882729,Dark Green
145,HARTLINE,-119.1111,47.6856,-0.001317138,No Color
2190,HARTWELL,-82.93,34.3519,0.005843423,Darkest Green
2380,HASKELL,-99.7456,33.1578,-0.002544385,No Color
2572,HASTINGS 4N,-98.3836,40.6472,-0.001227049,No Color
146,HAT CREEK,-121.5433,40.9317,-0.001679285,No Color
2301,HATTIESBURG 5SW,-89.3392,31.2547,-0.00226756,No Color
62,HATTON 9 SE,NA,NA,-0.007134639,No Color
75,HAUGAN 1 W,-115.4225,47.3889,0.00302261,Darkest Green
1009,HAVERHILL,-71.0603,42.7594,0.001675742,Dark Green
410,HAWAII VOL NP HQ 54,-155.2561,19.4297,-0.004304746,No Color
641,HAWARDEN,-96.485,43.0031,0.000201769,No Color
1906,HAWKINSVILLE,-83.4681,32.2842,-0.00809436,No Color
755,HAWLEY 1 E,-75.1653,41.4764,-0.005086953,No Color
45,HAYDEN,-107.2547,40.4928,-0.007834515,No Color
1662,HAYES CENTER 1NW,-101.0344,40.5233,-0.002397151,No Color
66,HAYFIELD PUMPING PLT,-115.6289,33.7044,-0.004844575,No Color
1324,HAYS 1 S,-99.3358,38.8586,-0.004749747,No Color
2242,HEADLAND,-85.3397,31.3625,-0.002606788,No Color
34,HEADWORKS PORTLAND WTR,-122.1547,45.4486,-0.000890983,No Color
1182,HEALDTON 3 E,-97.4203,34.2333,0.000362785,No Color
524,HEBER BLACK MESA RS,-110.5581,34.3925,-0.004331522,No Color
295,HEBGEN DAM,-111.3392,44.8667,-0.004172244,No Color
1796,HEFLIN,-85.6006,33.6483,-0.00538832,No Color
2033,HELEN,-83.7261,34.6997,-0.006144912,No Color
1017,HELENA 1 SSE,-98.2661,36.5381,-0.003412638,No Color
841,HELENA RGNL AP,-111.9636,46.6056,-0.005918615,No Color
1154,HEMLOCK,-77.6083,42.7742,-0.008557311,No Color
2383,HENDERSON,-94.7964,32.1808,-0.007370541,No Color
1649,HENDERSON 2 NNW,-78.4119,36.3481,-0.003286635,No Color
2292,HENDERSON 8 SSW,-87.6456,37.7558,-0.003036605,No Color
1998,HENDERSONVILLE 1 NE,-82.4492,35.3297,-0.007089573,No Color
230,HENSHAW DAM,-116.7614,33.2372,-0.000813896,No Color
408,HEPPNER,-119.5639,45.3653,-0.004672131,No Color
2395,HEREFORD,-102.4003,34.8172,-0.006099971,No Color
1006,HERINGTON,-96.9494,38.6656,-0.000574542,No Color
558,HERMISTON 1 SE,-119.2636,45.8289,-0.005410189,No Color
2,HERMIT 7 ESE,-107.1097,37.7717,-0.00781727,No Color
2212,HERNANDO,-90.0103,34.8039,-0.005512912,No Color
886,HERON 2 NW,-116.0014,48.08,-0.004298424,No Color
474,HESPERIA 4 WNW,-86.1056,43.5908,-0.004241211,No Color
352,HIALEAH,-80.2858,25.8175,-0.005406331,No Color
528,HICKORY FAA AP,-81.3819,35.7425,-0.006420487,No Color
1423,HICKORY FLAT,-89.1911,34.6189,0.000687572,Dark Green
1776,HIGH POINT,-79.9722,35.9672,-0.003664252,No Color
1149,HIGH SPRINGS,-82.5972,29.8286,0.000944893,Dark Green
2524,HIGHLANDS,-83.1983,35.0567,0.004654983,Darkest Green
1688,HIGHMORE 1 W,-99.455,44.5222,-0.000142343,No Color
1221,HIGHTSTOWN 2 W,-74.5642,40.265,-0.005172051,No Color
1593,HILL CITY MUNI AP,-99.8297,39.3756,-0.0045436,No Color
648,HILLSBORO 3 N,-97.0664,47.4389,-0.002935245,No Color
915,HILLSDALE,-84.6411,41.9353,-0.006909467,No Color
813,HILO INTL AP,-155.0531,19.7192,0.001739668,Dark Green
143,HIRAM,-81.0133,41.3072,0.001632298,Dark Green
2369,HOBART MUNI AP,-99.0525,34.9894,-0.004162173,No Color
2426,HOBBS,-103.1314,32.7264,-0.00285808,No Color
1755,HOGSETT R.C. BYRD DAM,-82.1836,38.6844,-0.007378655,No Color
656,HOLCOMBE,-91.1269,45.2236,0.001544999,Dark Green
1559,HOLDREGE,-99.3803,40.4517,0.000389321,No Color
1971,HOLLAND 1 E,-76.7683,36.6831,-0.004172772,No Color
870,HOLLAND WTP,-86.205,42.7989,-0.007759592,No Color
1253,HOLLY,-102.1317,38.0517,-0.003378014,No Color
2109,HOLTER DAM,-112.0122,46.9914,-0.001445154,No Color
2372,HOLTON,-95.755,39.4578,-0.002442995,No Color
1959,HOMER 1N,-93.0625,32.81,-0.001870785,No Color
8,HOMER AP,-151.4908,59.6419,-0.004288284,No Color
2257,HOMERVILLE 5 N,-82.8003,31.0767,0.00262744,Darkest Green
2655,HONDO,-99.1383,29.3364,-0.004991901,No Color
891,HONOLULU INTL AP,-157.9294,21.3239,-0.007964665,No Color
214,HOOD RIVER EXP STN,-121.5175,45.6847,-0.003591237,No Color
1247,HOOKER,-101.2103,36.865,-0.004050064,No Color
1942,HOOPESTON,-87.685,40.4664,-0.003971315,No Color
2135,HOPE 3 NE,-93.5561,33.7089,-0.004907545,No Color
1855,HOPKINSVILLE,-87.5206,36.8492,-0.005730617,No Color
1476,HOQUIAM BOWERMAN AP,-123.9303,46.9728,-0.001562622,No Color
2436,HORDS CREEK DAM,-99.5606,31.8456,-0.000904653,No Color
1298,HORTON,-95.52,39.6678,0.000976649,Dark Green
1629,HOT SPRINGS,-79.8317,37.9969,-0.003987231,No Color
2330,HOT SPRINGS 1 NNE,-93.0486,34.5128,0.000149758,No Color
576,HOUGHTON LAKE 6 WSW,-84.8922,44.3119,-0.002875987,No Color
1024,HOULTON INTL AP,-67.7928,46.1236,-0.003758739,No Color
1081,HOUMA,-90.8161,29.6408,-0.007541113,No Color
1048,HOUSTON HOBBY AP,-95.2819,29.6381,-0.00754108,No Color
1974,HOVENWEEP NM,-109.075,37.3858,-0.005866841,No Color
1668,HOWARD,-97.5242,44.0122,-0.002382981,No Color
1768,HOXIE,-100.4397,39.3533,0.002030526,Darkest Green
1231,HUDSON COR.FACILITY,-73.8,42.25,-0.008219142,No Color
2101,HUGOTON,-101.34,37.1639,0.001257887,Dark Green
1138,HULAH DAM,-96.1,36.9167,-0.0035662,No Color
2659,HULETT,-104.6028,44.6856,-0.000827117,No Color
536,HUNGRY HORSE DAM,-114.0217,48.3425,-0.000770478,No Color
236,HUNTINGTON,-117.255,44.3564,-0.000102099,No Color
340,HUNTLEY EXP STN,-108.2444,45.9228,-0.004808064,No Color
1714,HUNTSVILLE INTL AP,-86.7861,34.6439,-0.004708574,No Color
1131,HURON RGNL AP,-98.2231,44.3981,-0.004061348,No Color
1519,HUTCHINSON 10 SW,-98.0297,37.9311,0.00028118,No Color
1827,HYSHAM,-107.2278,46.2942,-0.005183957,No Color
750,HYSHAM 25 SSE,-107.1375,45.9353,-0.005755907,No Color
2541,IBAPAH,-113.9886,40.0378,-0.005558292,No Color
14,ICE HARBOR DAM,-118.8786,46.2447,-0.000439937,No Color
2038,IDABEL,-94.8278,33.9336,0.001716678,Dark Green
21,IDAHO CITY,-115.8319,43.8383,0.002741338,Darkest Green
1288,IDAHO FALLS - KIFI,-112.0125,43.5139,-0.004609811,No Color
1408,IDAHO FALLS 46 W,-112.9422,43.5317,-0.005480686,No Color
1318,IDAHO FALLS FANNING FLD,-112.0672,43.5164,-0.004342758,No Color
151,IDYLLWILD FIRE DEPT,-116.7067,33.7572,-0.008331892,No Color
409,ILIAMNA AP,-154.9089,59.7494,-0.002217106,No Color
243,IMLAY,-118.1631,40.6564,0.00245167,Darkest Green
422,IMPERIAL BEACH REAM FLD NAS,-117.1167,32.5667,-0.002325613,No Color
2647,IMPERIAL MUNI AP,-101.62,40.51,-0.007786055,No Color
2287,INDEPENDENCE 1W,-89.8214,34.6989,-0.002768606,No Color
1535,INDIAN LAKE 2SW,-74.2692,43.755,-0.006448497,No Color
1205,INDIAN MILLS 2 W,-74.7883,39.8144,-0.010492202,No Color
1578,INDIANA 3 SE,-79.1186,40.5972,-0.006974373,No Color
1355,INDIANAPOLIS,-86.2803,39.7075,-0.005350395,No Color
1819,INDIANAPOLIS SE SIDE,-86.0678,39.7164,0.000442424,Dark Green
1424,INDIANOLA 2W,-93.6481,41.3656,0.001170126,Dark Green
2061,INDIO FIRE STN,-116.2153,33.7086,-0.0105296,No Color
844,INGOMAR 14 NE,-107.2078,46.7392,-0.00269563,No Color
942,INTERIOR 3 NE,-101.9414,43.7483,-0.003165752,No Color
1111,INTL FALLS INTL AP,-93.3981,48.5614,-0.001609913,No Color
1216,INVERNESS 3 SE,-82.3125,28.8028,0.002763863,Darkest Green
2381,IOLA 1 W,-95.4242,37.9233,0.002833428,Darkest Green
1765,IONIA 2SSW,-85.0778,42.9531,-0.00457965,No Color
1451,IOWA CITY,-91.505,41.6092,-0.004548367,No Color
629,IOWA FALLS,-93.2536,42.5189,-0.001793237,No Color
630,IPSWICH,-99.0383,45.4478,-0.000707435,No Color
712,IRON MT KINGSFORD WWTP,-88.0842,45.7858,-0.004955388,No Color
