,Station,Longitude,Latitude,Ref. value,Plot Color
2614,CEDAR BLUFF DAM,-99.7231,38.7978,0.000758904,No Color
549,CEDAR CITY MUNI AP,-113.0944,37.7086,0.000125833,No Color
385,CEDAR ISLAND,-76.3,34.9833,0.001488504,Light Red
98,CEDAR LAKE,-121.7561,47.4144,-0.002109197,No Color
2493,CEDAR POINT,-109.0828,37.7158,0.001262883,Light Red
2019,CEDAR RAPIDS MUNI AP,-91.7167,41.8833,0.002050779,Red
1868,CEDAR RAPIDS NO 1,-91.5881,42.05,0.003304263,Darkest Red
1279,CEDARTOWN,-85.2339,34.0589,0.000337222,No Color
1295,CEDARVILLE,-120.1803,41.5306,0.000922065,Light Red
1815,CELINA 3 NE,-84.5364,40.5694,0.001809077,Red
2297,CELO 2 S,-82.1769,35.8297,0.000403806,No Color
2307,CENTER,-94.1642,31.8075,0.00194944,Red
2034,CENTER 4 SSW,NA,NA,0.002040933,Red
1853,CENTER 4SE,-101.2119,47.0644,0.001540847,Light Red
1012,CENTERBURG 2 SE,-82.6547,40.2914,0.002163487,Red
1467,CENTERVILLE,-95.9744,31.2581,0.001304053,Light Red
781,CENTERVILLE 6 SE,-96.9033,43.0431,0.000830696,No Color
1621,CENTRAL CITY,-98.0283,41.1222,0.000383981,No Color
1986,CERRO,-105.5956,36.7408,0.000611992,No Color
1566,CHADRON 3SW,-103.0533,42.8083,-2.38E-06,No Color
2053,CHAMA,-106.5781,36.9178,0.000230447,No Color
2485,CHAMBERS,-98.7467,42.2031,0.001277308,Light Red
2480,CHAMBERSBURG 1 ESE,-77.6394,39.9353,0.003202959,Darkest Red
2167,CHANUTE MARTIN JOHNSON AP,-95.4842,37.6703,0.001206533,Light Red
1987,CHAPEL HILL 2 W,-79.0794,35.9086,0.001880358,Red
301,CHARDON,-81.1833,41.5833,0.002751998,Dark Red
1393,CHARITON 1 E,-93.2792,41.0164,-0.000723433,No Color
711,CHARLES CITY,-92.6717,43.0603,0.000729506,No Color
1978,CHARLESTON CITY,-79.9319,32.78,0.000836078,No Color
2141,CHARLESTON INTL AP,-80.0403,32.8986,0.001359983,Light Red
1624,CHARLESTON YEAGER AP,-81.59,38.3794,0.001229523,Light Red
2168,CHARLOTTE AMALIE AP,-64.9667,18.3331,-0.000402913,No Color
1647,CHARLOTTE COURT HOUSE,-78.6497,37.0522,0.000910983,Light Red
2145,CHARLOTTE DOUGLAS AP,-80.9553,35.2236,0.000652992,No Color
1198,CHARLOTTEBURG RESERVE,-74.4233,41.0347,0.002506139,Dark Red
1266,CHARLOTTESVILLE 2W,-78.5225,38.0328,0.002862262,Dark Red
1144,CHARMANY FARM,-89.4819,43.0597,0.001143159,Light Red
2579,CHASE CITY,-78.4756,36.7775,-0.001021877,No Color
2498,CHATHAM,-79.4103,36.8225,-0.00057031,No Color
1792,CHATOM,-88.2503,31.4714,-0.000316207,No Color
1795,CHATTANOOGA LOVELL AP,-85.2014,35.0311,0.001258046,Light Red
1176,CHEBOYGAN,-84.4725,45.6528,0.001198673,Light Red
1554,CHEESMAN,-105.2783,39.2203,0.000662876,No Color
284,CHELAN,-120.0381,47.8361,0.00069164,No Color
111,CHEMULT,-121.7894,43.2292,0.000628594,No Color
1899,CHENOA,-88.7108,40.7394,0.002930773,Dark Red
734,CHERAW,-79.8833,34.7319,0.001080891,Light Red
324,CHERRY POINT MCAS,-76.8833,34.9,0.00046451,No Color
1692,CHESTER 1 SE,-81.1958,34.6847,-0.000642366,No Color
1035,CHEWELAH,-117.7408,48.2733,0.000145632,No Color
2531,CHEYENNE,-104.8061,41.1519,0.001538985,Light Red
1601,CHEYENNE WELLS,-102.3508,38.8219,0.00219024,Red
1772,CHICAGO MIDWAY AP 3SW,-87.7775,41.7372,0.003495496,Darkest Red
1427,CHICAGO OHARE INTL AP,-87.9336,41.995,0.003593814,Darkest Red
286,CHICO UNIV FARM,-121.8211,39.6911,-0.000530476,No Color
1161,CHIEF JOSEPH DAM,-119.6483,47.9967,0.000601891,No Color
2284,CHILDERSBURG WTR PL,-86.3431,33.285,0.000711768,No Color
2394,CHILDRESS MUNI AP,-100.2831,34.4272,0.001622226,Red
266,CHILLY BARTON FLAT,-113.8289,43.9772,0.000478206,No Color
663,CHILTON,-88.1469,44.0328,0.00163512,Red
2628,CHINA LAKE NAF,-117.6931,35.6875,9.15E-05,No Color
73,CHINO VALLEY,-112.4567,34.7569,0.000428923,No Color
856,CHINOOK,-109.2256,48.5883,-0.00021196,No Color
1717,CHIPLEY,-85.4847,30.7836,0.000622348,No Color
921,CHIPPEWA LAKE,-81.9361,41.0517,0.00175629,Red
1057,CHISOS BASIN,-103.3003,29.2703,0.000727346,No Color
1837,CHOTEAU,-112.1919,47.8206,-0.000499116,No Color
1037,CHRISTIANSTED AP,-64.8056,17.7028,-0.000721633,No Color
1841,CHUGWATER,-104.8222,41.7594,0.000607556,No Color
1954,CHULA VISTA,-117.0858,32.64,0.000446294,No Color
196,CHURCH BUTTES GAS PLT,-110.0856,41.3975,0.002244242,Red
2100,CIMARRON,-100.3456,37.8131,0.001274928,Light Red
1703,CIMARRON 4 SW,-104.9456,36.4661,0.000252047,No Color
1857,CINCINNATI LUNKEN AP,-84.4189,39.1033,0.000250134,No Color
840,CINCINNATI NORTHERN KY AP,-84.6717,39.0431,0.002340216,Red
2674,CIRCLE HOT SPRINGS,-144.6422,65.4939,0.000414517,No Color
2197,CLANTON,-86.6522,32.8203,-7.37E-05,No Color
1156,CLAREMORE 2 ENE,-95.5808,36.3225,0.000381747,No Color
2587,CLARENDON,-100.8903,34.9325,0.001230138,Light Red
2422,CLARINDA,-95.0192,40.7244,-0.000294994,No Color
707,CLARION,-93.7336,42.72,0.001426466,Light Red
2199,CLARION 3 SW,-79.4361,41.1922,0.000382136,No Color
1804,CLARKS HILL 1 W,-82.1897,33.6631,-6.92E-05,No Color
2156,CLARKSBURG 1,-80.3522,39.2683,0.001051087,Light Red
2118,CLARKSDALE,-90.5572,34.1864,-0.000901525,No Color
1889,CLARKSVILLE WWTP,-87.3353,36.5472,0.000736812,No Color
741,CLATSKANIE,-123.2058,46.1081,-0.000311871,No Color
2035,CLAYTON 1 SSW,-83.4233,34.8483,0.000494994,No Color
2560,CLAYTON MUNI AIR PK,-103.1539,36.4486,0.003426563,Darkest Red
1696,CLAYTON WTP,-78.4633,35.6408,-0.000410758,No Color
166,CLE ELUM,-120.9131,47.1889,4.19E-05,No Color
32,CLEARBROOK,-122.3292,48.9672,0.000172448,No Color
156,CLEARLAKE 4 SE,NA,NA,2.50E-05,No Color
462,CLEARMONT 5 SW,-106.4472,44.5781,0.001044977,Light Red
1789,CLEARWATER DAM,-90.7756,37.1319,0.000481023,No Color
2461,CLEBURNE,-97.4061,32.3139,-1.18E-05,No Color
499,CLEMSON UNIV,-82.8236,34.6603,0.001602119,Red
1061,CLERMONT 9 S,-81.7233,28.4558,3.58E-05,No Color
574,CLEVELAND,-81.86,41.4131,0.003135564,Darkest Red
541,CLEVELAND FLTR PLT,-84.7981,35.2203,0.000735881,No Color
1916,CLINTON #1,-90.2639,41.7947,0.001960491,Red
778,CLINTONVILLE,-88.7483,44.6228,0.000835649,No Color
724,CLOQUET,-92.5253,46.7047,0.001302778,Light Red
351,CLOVERDALE,-123.8925,45.205,-0.000138647,No Color
2400,CLOVIS 13 N,-103.2161,34.5989,0.001361552,Light Red
176,COALINGA,-120.3606,36.1356,0.003312238,Darkest Red
334,COCHETOPA CREEK,-106.7611,38.4461,0.000979827,Light Red
1881,CODEN,-88.2269,30.3875,-0.000282466,No Color
838,CODY,-109.045,44.5147,0.001412546,Light Red
248,COEUR D'ALENE,-116.7967,47.6822,-0.000151401,No Color
1615,COLBY 1SW,-101.0689,39.3925,0.000814911,No Color
1172,COLD BAY AP,-162.7325,55.2208,0.00173523,Red
1725,COLDWATER ST SCHOOL,-84.9925,41.9622,0.003238915,Darkest Red
2566,COLEMAN,-99.4339,31.8281,0.001134298,Light Red
859,COLLEGE OBSY,-147.8483,64.8603,0.001066404,Light Red
1086,COLLEGE STN,-96.3647,30.5892,0.001531741,Light Red
1697,COLLEGEVILLE ST JOHN,-94.3919,45.5794,0.003248264,Darkest Red
2281,COLLINS,-89.5572,31.6419,0.00100383,Light Red
1341,COLORADO NM,-108.7339,39.1014,0.002012497,Red
2540,COLORADO SPRINGS MUNI AP,-104.6883,38.81,0.001556882,Light Red
2509,COLOSO,-67.1569,18.3808,0.000803945,No Color
2589,COLQUITT 2 W,NA,NA,-0.00017195,No Color
858,COLSTRIP,-106.6336,45.8944,0.000789725,No Color
2488,COLUMBIA,-81.1186,33.9486,0.001021904,Light Red
1446,COLUMBIA 3 WNW,-87.0864,35.6381,0.000110136,No Color
1574,COLUMBIA 8 N,-98.3,45.725,0.000590864,No Color
2175,COLUMBIA UNIV OF SC,-81.0167,33.9831,0.002787426,Dark Red
922,COLUMBUS-VALLEY CROSSING,-82.92,39.9047,0.001625488,Red
1627,COLUMBUS 3 NE,-97.3278,41.4639,0.000471177,No Color
1905,COLUMBUS METRO AP,-84.9422,32.5161,0.001653846,Red
961,COLUMBUS PORT COLUMBUS INTL AP,-82.8808,39.9914,0.00402477,Darkest Red
270,COLUSA 2 SSW,-122.0269,39.1875,0.000572956,No Color
2713,COLVILLE,-117.9019,48.5472,0.00390592,Darkest Red
2609,COMMERCE 4 NNW,-83.4894,34.2625,6.13E-05,No Color
2370,CONCEPTION,-94.6833,40.2394,0.000896958,Light Red
2414,CONCHAS DAM,-104.1906,35.4072,0.002256175,Red
459,CONCONULLY,-119.7492,48.5558,0.002530447,Dark Red
735,CONCORD,-80.5833,35.4111,0.001306022,Light Red
892,CONCORD MUNI AP,-71.5011,43.1953,0.00230932,Red
1069,CONCORDIA MUNI AP,-97.6508,39.5514,0.002052682,Red
539,CONCRETE PPL FISH STN,-121.7422,48.5397,0.000201599,No Color
415,CONDON,-120.1817,45.2325,0.001106479,Light Red
2233,CONFLUENCE 1 SW DAM,-79.3664,39.7994,0.001085786,Light Red
1223,CONOWINGO DAM,-76.1756,39.6556,0.001548595,Light Red
643,CONRAD,-111.9614,48.1794,-0.000205129,No Color
2310,CONROE,-95.4831,30.3303,0.000368106,No Color
2181,CONWAY,-79.0558,33.8314,0.002156725,Red
1834,COOKEVILLE,-85.5033,36.1075,-0.000625021,No Color
1313,CORBIN,-77.3747,38.2022,0.002075262,Red
133,CORCORAN IRRIG DIST,-119.5817,36.0975,0.002152333,Red
2527,CORDELE,-83.7747,31.985,0.000916979,Light Red
194,CORDES,-112.165,34.305,0.001755485,Red
23,CORDOVA M K SMITH AP,-145.4511,60.4889,0.001014767,Light Red
2639,CORDOVA NORTH,-145.7531,60.5561,0.002000477,Red
1294,CORINNA,-69.2417,44.9197,0.000389425,No Color
2231,CORINTH 7 SW,-88.6178,34.8792,5.85E-05,No Color
1891,CORNELIA,-83.5286,34.5181,0.000993527,Light Red
1008,CORNWALL,-73.2106,43.9572,0.000294524,No Color
1030,CORPUS CHRISTI,-97.5108,27.7839,0.000645736,No Color
1016,CORPUS CHRISTI NAS,-97.2833,27.6833,-5.57E-05,No Color
2405,CORSICANA,-96.4867,32.1225,0.001404701,Light Red
2559,CORTEZ,-108.5931,37.3444,0.001952139,Red
258,CORVALLIS STATE UNIV,-123.19,44.6342,0.00123805,Light Red
589,COSHOCTON AG RSCH STN,-81.7908,40.3708,0.00403166,Darkest Red
198,COTTAGE GROVE 2E,-123.0275,43.7917,0.001649536,Red
587,COTTAGE GROVE DAM,-123.0578,43.7178,4.49E-05,No Color
941,COTTONWOOD 2 E,-101.8606,43.9611,0.000669836,No Color
1000,COTTONWOOD FALLS,-96.5483,38.3703,-0.00069291,No Color
800,COTTONWOOD WEIR,-111.7869,40.6242,0.001945775,Red
1129,COTULLA LA SALLE CO AP,-99.2183,28.4567,1.60E-05,No Color
2475,COUDERAY 7 W,-91.4594,45.8003,0.000484445,No Color
1275,COUGAR 6 E,-122.2042,46.0625,0.002631681,Dark Red
25,COULEE DAM 1 SW,-118.9997,47.9544,0.000426135,No Color
399,COUPEVILLE 1 S,-122.6914,48.2072,0.000841858,No Color
2644,COVE 1 E,NA,NA,0.000627473,No Color
272,COVELO,-123.2444,39.8158,-3.06E-05,No Color
1967,COVINGTON,-83.8436,33.5972,0.000456604,No Color
2112,COVINGTON 3 SW,-89.7,35.5497,0.000446141,No Color
2129,COWEETA EXP STN,-83.4314,35.0592,0.001100815,Light Red
910,CRANDALL CREEK,-109.6436,44.8675,0.000200868,No Color
1110,CRANE,-102.3578,31.4072,0.000804259,No Color
74,CRATER LAKE NPS HQ,-122.1328,42.8967,0.000888,Light Red
122,CRATERS OF THE MOON,-113.5581,43.465,0.003538406,Darkest Red
2700,CRESCENT CITY,-81.5161,29.425,-0.000707941,No Color
354,CRESCENT CITY 3 NNW,-124.2147,41.7958,-0.000482327,No Color
852,CRESCENT LAKE NWR,-102.4372,41.7608,0.002790856,Dark Red
665,CRESCO 1 NE,-92.0939,43.3894,0.00086559,Light Red
1357,CRESTED BUTTE,-106.9769,38.8739,0.000407839,No Color
1397,CRESTON 2 SW,-94.3942,41.0372,0.000622495,No Color
1548,CRESTVIEW BOB SIKES AP,-86.5225,30.7797,-0.000144991,No Color
1351,CRETE,-96.9469,40.6194,0.000238742,No Color
722,CRIVITZ HIGH FALLS,-88.1919,45.3575,0.00046356,No Color
2379,CROCKETT,-95.4508,31.3072,0.002563639,Dark Red
1429,CROOKSTON NW EXP STA,-96.6028,47.8014,0.001131718,Light Red
1620,CROSBY,-103.2936,48.9075,0.001501117,Light Red
2434,CROSBYTON,-101.245,33.6517,0.000976653,Light Red
1913,CROSS CITY 1 E,-83.1053,29.6333,-0.00011279,No Color
594,CROSSETT 2 SSE,-91.9481,33.1111,0.000198239,No Color
1944,CROSSVILLE ED & RESEARCH,-85.1314,36.0147,0.001385821,Light Red
1435,CROSSVILLE MEM AP,-85.0814,35.9508,0.001401122,Light Red
2232,CROWLEY 2 NE,-92.3478,30.2408,0.000654095,No Color
2708,CRYSTAL SPGS EXP STN,-90.3775,31.9461,0.000113598,No Color
2458,CUERO,-97.3433,29.0892,5.15E-05,No Color
1585,CULBERTSON,-100.8292,40.2333,0.001011475,Light Red
2271,CULLOWHEE,-83.1747,35.3117,0.000489663,No Color
2507,CULVER CITY,-118.4139,34.005,0.000230269,No Color
1480,CUMBERLAND,-92.0222,45.5333,0.000156802,No Color
2487,CURTIS 3NNE,-100.4936,40.6742,0.00043976,No Color
2396,CUSHING,-96.7758,35.9803,0.001046364,Light Red
168,CUT BANK MUNI AP,-112.3753,48.6033,0.000741901,No Color
1901,CUTHBERT,-84.7931,31.7672,-0.001374139,No Color
47,CUYAMACA,-116.5872,32.9897,0.000849157,No Color
2121,D'LO 2 SW,-89.9328,31.9544,0.000907858,Light Red
2134,DAINGERFIELD 9 S,-94.7225,32.9203,0.000772334,No Color
1746,DALE ENTERPRISE,-78.9353,38.4547,0.000610341,No Color
2158,DALECARLIA RSVR,-77.1133,38.9386,0.001601892,Red
1595,DALHART MUNI AP,-102.55,36.0167,0.000931587,Light Red
299,DALLAS 2 NE,-123.2911,44.9464,0.00138827,Light Red
1449,DALLAS 7 NE,-84.7475,33.9881,0.000765694,No Color
2361,DALLAS FT WORTH AP,-97.0189,32.8978,0.001824276,Red
555,DALLAS LOVE FLD,-96.8556,32.8519,0.001780608,Red
1107,DANEVANG 1 W,-96.2319,29.0567,-0.000633436,No Color
999,DANNEMORA,-73.7206,44.7192,0.001888554,Red
2518,DANNER,-117.3389,42.9447,0.000878373,Light Red
1150,DANSVILLE,-77.7175,42.5656,0.001427165,Light Red
2309,DARDANELLE,-93.1675,35.2342,0.001877583,Red
1130,DARLINGTON,-90.1064,42.6781,0.000843135,No Color
740,DARRINGTON RS,-121.6036,48.26,-0.000271371,No Color
795,DAVID CITY,-97.1328,41.2492,0.00019106,No Color
9,DAVIS 2 WSW EXP FARM,-121.7761,38.535,0.002053578,Red
1779,DAYTON-MCD,-84.1911,39.7633,0.003447888,Darkest Red
180,DAYTON 1 WSW,-118.0022,46.3153,-0.000416695,No Color
1823,DAYTON 2SE,-84.9947,35.4717,0.001304625,Light Red
1438,DAYTON INTL AP,-84.2186,39.9061,0.001480574,Light Red
2677,DAYTONA BEACH,-81.0083,29.1967,0.000880557,Light Red
362,DAYTONA BEACH INTL AP,-81.0483,29.1828,0.00096397,Light Red
2244,DE RIDDER,-93.2869,30.8428,0.00180965,Red
435,DE SABLA,-121.6108,39.8717,0.001268823,Light Red
2481,DE SMET,-97.5606,44.3867,0.000262051,No Color
902,DEARBORN,-83.2378,42.3194,0.001059012,Light Red
1421,DEAVER,-108.5931,44.8919,0.00200928,Red
2253,DECATUR WTP,-88.9506,39.8289,0.001788736,Red
1895,DECORAH,-91.7953,43.3042,0.001721591,Red
110,DEER CREEK DAM,-111.5289,40.4044,0.000111228,No Color
1276,DEER FLAT DAM,-116.7475,43.5764,0.000475241,No Color
1436,DEER LODGE 3 W,-112.7975,46.3911,-0.000899264,No Color
2274,DEFIANCE,-84.3847,41.2783,0.003572102,Darkest Red
165,DEL NORTE 3ENE,-106.3083,37.6908,0.000206488,No Color
1091,DEL RIO INTL AP,-100.9269,29.3783,0.00171477,Red
345,DELAND 1 SSE,-81.3106,29.0181,0.001156711,Light Red
837,DELTA,-112.5858,39.3375,0.000596902,No Color
2265,DEMOPOLIS L&D,-87.88,32.5192,0.00125748,Light Red
532,DENIO,-118.6339,41.9892,0.000711691,No Color
721,DENISON,-95.3289,42.0364,0.000438249,No Color
1207,DENISON DAM,-96.5667,33.8167,-0.000957218,No Color
2113,DENTON 2 SE,-97.105,33.1992,0.000167733,No Color
1613,DENVER-STAPLETON,-104.8694,39.7633,0.001346268,Light Red
1996,DEQUEEN,-94.3481,34.0464,0.00014981,No Color
2173,DES ARC,-91.4978,34.9772,-1.98E-05,No Color
1565,DES MOINES INTL AP,-93.6531,41.5339,0.001962549,Red
911,DESERET,-112.6519,39.2872,0.00110305,Light Red
2096,DESERT NWR,-115.36,36.4381,-3.93E-05,No Color
2522,DESERT RESORTS RGNL AP,-116.1594,33.6267,-8.45E-05,No Color
745,DETOUR VILLAGE,-83.9014,45.9983,0.000892466,Light Red
958,DETROIT CITY AP,-83.01,42.4092,0.002382076,Red
1255,DETROIT DAM,-122.2547,44.7242,0.000198875,No Color
1770,DETROIT LAKES 1 NNE,-95.8372,46.8372,0.001675296,Red
845,DETROIT METRO AP,-83.3308,42.2314,0.0035379,Darkest Red
2691,DETROIT WILLOW RUN AP,-83.5333,42.2333,0.002255915,Red
2024,DEVILS GARDEN,-81.1292,26.6033,0.000246705,No Color
793,DEVILS LAKE KDLR,-98.8681,48.1069,0.000332255,No Color
863,DEVILS TWR #2,-104.7147,44.5833,0.001220688,Light Red
27,DIABLO DAM,-121.1431,48.7142,5.26E-05,No Color
1588,DICKSON,-87.3958,36.075,-0.001010139,No Color
1104,DILIA,-105.0569,35.1842,9.54E-05,No Color
796,DILLINGER,-105.1175,44.0992,0.00162369,Red
269,DILLION U OF MONTANA WESTERN,-112.6447,45.2128,-0.000965696,No Color
714,DILLON,-79.3564,34.4092,0.00228082,Red
967,DILLON 1 E,-106.0353,39.6261,0.000244696,No Color
190,DILLON AP,-112.5545,45.2575,-0.000438687,No Color
170,DINOSAUR QUARRY AREA,-109.3045,40.4378,0.000237159,No Color
618,DODGE,-91.5511,44.1331,0.000645071,No Color
1814,DODGE CITY,-99.9683,37.7608,0.000178174,No Color
1439,DODGEVILLE,-90.1161,42.9608,0.000896497,Light Red
883,DONALDSONVILLE 4 SW,-91.0278,30.0719,0.00034674,No Color
1034,DONEGAL 2 NW,-79.4058,40.1275,0.000497006,No Color
2122,DONIPHAN,-90.8125,36.6206,-0.000522016,No Color
384,DONNER MEM SP,-120.2331,39.3239,0.000482108,No Color
934,DONORA 1 SW,-79.8694,40.1636,0.000668369,No Color
595,DORENA,-122.9631,43.7822,0.000857524,Light Red
825,DORSET,-80.6667,41.6833,0.002803981,Dark Red
1191,DOS BOCAS,-66.6667,18.3361,9.34E-05,No Color
2186,DOUGLAS,-82.8206,31.4889,0.001221094,Light Red
2710,DOUGLAS 1 SE,-105.3603,42.7467,0.000675299,No Color
2081,DOUGLAS BISBEE INL AP,-109.6061,31.4583,0.000885112,Light Red
2157,DOVER 1 W,-87.8628,36.4819,0.001513509,Light Red
807,DOWAGIAC 1 W,-86.1319,41.9856,0.001128128,Light Red
992,DOWNSVILLE DAM,-74.9825,42.0769,0.000996777,Light Red
818,DOYLE 4 SSE,-120.0828,39.9717,0.000458364,No Color
330,DRAIN,-123.3275,43.6656,0.001231137,Light Red
1825,DRESDEN,-88.7064,36.2836,0.000833778,No Color
802,DRIGGS,-111.1125,43.7306,-0.000388134,No Color
1027,DU QUOIN 4 SE,-89.1931,37.9878,0.00026132,No Color
1285,DUBOIS EXP STN,-112.2006,44.2436,0.003331499,Darkest Red
1976,DUBOIS S IN FORAGE FM,-86.6983,38.4558,0.002083888,Red
1501,DUBUQUE L&D 11,-90.6461,42.54,0.001963063,Red
1112,DUBUQUE RGNL AP,-90.7036,42.3978,0.002036243,Red
2620,DUCHESNE,-110.395,40.1678,6.27E-05,No Color
731,DUFUR,-121.1303,45.4539,0.001195507,Light Red
1257,DUGWAY,-112.9217,40.1839,0.000388085,No Color
1970,DULCE,-107,36.9358,0.000478581,No Color
2604,DULL CTR 1SE,-104.9614,43.4117,0.001308434,Light Red
716,DULUTH,-92.2097,46.8369,0.002374986,Red
1388,DUMAS,-101.9725,35.8731,-0.000434815,No Color
13,DUNKIRK 19NNE,-111.4747,48.7167,0.000434832,No Color
829,DUNN CENTER 1E,-102.5869,47.3467,-0.000912471,No Color
550,DUPREE,-101.605,45.0469,0.000785928,No Color
1683,DURHAM,-78.9625,36.0425,0.000919561,Light Red
2704,DUTCH HARBOR,-166.5433,53.895,0.001118367,Light Red
377,DYER,-118.0106,37.615,0.000652293,No Color
2275,DYERSBURG III GOLF,-89.41,36.0003,0.000271149,No Color
1652,EADS,-102.7769,38.4758,0.001028973,Light Red
33,EAGLE,-141.2036,64.7856,0.001104818,Light Red
191,EAGLE FAA AP,-106.9167,39.65,0.000413578,No Color
5,EAGLE MTN,-115.4508,33.8089,-0.000290057,No Color
1505,EAGLE PASS 3N,-100.4792,28.7569,0.000169341,No Color
420,EAST JORDAN,-85.1322,45.1519,0.002935124,Dark Red
1181,EAST TAWAS,-83.5036,44.2839,0.003138974,Darkest Red
1241,EAST WAREHAM,-70.6697,41.7653,0.002541969,Dark Red
1878,EASTMAN 1 W,-83.2058,32.2003,0.000354432,No Color
1002,EASTPORT,-66.9919,44.9067,0.003339361,Darkest Red
1521,EATON,-84.6336,39.7347,0.002726239,Dark Red
1457,EAU CLAIRE 4 NE,-86.2408,42.0147,0.003058722,Darkest Red
678,EAU CLAIRE RGNL AP,-91.4878,44.8664,0.000954476,Light Red
235,ECHO DAM,-111.435,40.9656,0.000345948,No Color
1092,EDEN,-99.8494,31.2208,-0.000373486,No Color
1592,EDENTON,-76.5517,36.0164,0.000970494,Light Red
322,EDGARTOWN,-70.5181,41.3853,0.002952515,Darkest Red
2656,EDGELEY 3WNW,-98.7661,46.3694,0.000227958,No Color
2279,EDISTO BEACH STATE PARK,-80.2947,32.505,0.000218454,No Color
2111,EDMORE 1NW,-98.4714,48.4239,0.000950618,Light Red
2262,EFFINGHAM 3SW,-88.6244,39.1181,0.001428349,Light Red
1442,EKALAKA,-104.5461,45.8903,0.002110622,Red
484,EL CAPITAN DAM,-116.8164,32.8839,4.96E-05,No Color
246,EL CENTRO 2 SSW,-115.5617,32.7669,0.002911341,Dark Red
2440,EL DORADO,-96.8444,37.8183,-0.00024031,No Color
1953,EL DORADO S AR RGNL AP,-92.8142,33.2208,0.000106053,No Color
2046,EL MORRO NATL MON,-108.3492,35.0381,0.000277304,No Color
2077,EL PASO INTL AP,-106.3758,31.8111,0.00153896,Light Red
2060,EL VADO DAM,-106.73,36.5928,0.000129517,No Color
737,ELBERTON 2 N,-82.855,34.1406,-0.000448861,No Color
2433,ELDON,-92.5808,38.3486,0.003067466,Darkest Red
701,ELDORA,-93.0989,42.3619,0.000988915,Light Red
1956,ELIDA,-103.6572,33.9403,0.001426755,Light Red
1773,ELIZABETH CITY,-76.205,36.3097,0.000580651,No Color
392,ELIZABETH CITY CGAS,-76.175,36.2606,0.002140776,Red
376,ELIZABETHTOWN 3 SW,-78.6481,34.6044,0.001217595,Light Red
1331,ELK CITY 1NE,-115.4611,45.8356,-0.000113284,No Color
945,ELK MTN,-106.4136,41.6878,0.000948808,Light Red
1391,ELKADER 6 SSW,-91.4536,42.7753,0.001059443,Light Red
1842,ELKHART,-101.8867,37.0058,0.001508286,Light Red
2192,ELKINS RANDOLPH CO AP,-79.8528,38.8853,0.000763451,No Color
77,ELKO RGNL AP,-115.7886,40.8289,0.00025786,No Color
1444,ELLENDALE,-98.5261,46.0108,0.000228247,No Color
237,ELLENSBURG,-120.54,46.9692,0.000680477,No Color
1705,ELLSWORTH 1 E,-92.4586,44.7303,0.000719773,No Color
727,ELMA,-123.4008,47.0092,0.000351003,No Color
2164,ELMIRA,-76.8358,42.0997,0.002708209,Dark Red
904,ELSBERRY 1 S,-90.7847,39.1506,0.002599737,Dark Red
220,ELSINORE,-117.3319,33.6692,0.000581942,No Color
559,ELWHA RS,-123.5906,48.0164,0.000302512,No Color
1750,ELWOOD,-85.8453,40.2872,0.001926064,Red
203,ELY YELLAND FLD AP,-114.8467,39.2953,0.000613964,No Color
896,ELYRIA 3 E,-82.0558,41.3814,0.003340176,Darkest Red
1317,EMBLEM,-108.3906,44.4972,0.001427486,Light Red
632,EMMETSBURG,-94.6833,43.1025,0.001868173,Red
1264,EMMETT 2 E,-116.4664,43.8544,0.001362971,Light Red
1215,EMMITSBURG 2 SE,-77.2914,39.6811,0.001845065,Red
2430,EMPORIA MUNI AP,-96.1897,38.3306,0.001530819,Light Red
2447,ENCINAL,-99.3847,27.9775,0.000898678,Light Red
938,ENDERLIN 2W,-97.6383,46.6167,0.001328685,Light Red
2106,ENDERS LAKE,-101.5147,40.4181,-0.000820968,No Color
2378,ENID,-97.8747,36.4194,0.000780828,No Color
2617,ENKA,-82.6531,35.5406,0.000867319,Light Red
337,ENNIS,-111.7111,45.3394,0.000891418,Light Red
801,ENOSBURG FALLS,-72.8083,44.9094,0.002315377,Red
1353,EPHRAIM,-111.5992,39.3583,0.000181932,No Color
460,EPHRATA MUNI AP,-119.5153,47.3078,-0.000859431,No Color
865,ERIE INTL AP,-80.1825,42.08,0.004069839,Darkest Red
557,ESCALANTE,-111.5978,37.7686,0.000922351,Light Red
631,ESKRIDGE,-96.1058,38.8592,-0.00084028,No Color
332,ESTACADA 2 SE,-122.3186,45.2689,0.000954265,Light Red
1003,ESTANCIA 4N,-106.0344,34.8242,5.18E-05,No Color
626,ESTHERVILLE 4E,-94.7472,43.4036,0.000803129,No Color
438,EUGENE MAHLON SWEET AP,-123.2206,44.1278,0.000243699,No Color
2569,EUPORA 2 E,-89.2358,33.5628,-0.000455935,No Color
2373,EUREKA 1E,-96.2644,37.8253,-0.000550184,No Color
1469,EUREKA WFO WOODLEY ISLAND,-124.1603,40.8097,-5.22E-05,No Color
80,EVANSTON 1 E,-110.9508,41.265,0.000661557,No Color
1797,EVANSVILLE MUSEUM,-87.5783,37.9647,0.003246349,Darkest Red
1375,EVANSVILLE REGIONAL AP,-87.5206,38.0442,0.001145947,Light Red
2573,EVENING SHADE 1 NNE,-91.6169,36.0717,0.000696737,No Color
131,EVERETT,-122.195,47.9753,0.000877661,Light Red
371,EVERGLADES,-81.3897,25.8489,0.000446405,No Color
